,link,header,article,author,date
12,/politics/federal/a-quieter-anzac-day-can-be-just-as-heartfelt-20200424-p54mz1.html,A quieter Anzac Day can be just as heartfelt,"For many Australians, young and old, Anzac Day is steeped in tradition. Early mornings, candle-lit vigils, street parades, games of two-up, tales of battle and camaraderie. The sounds of the Last Post ringing out over bowed heads and silent crowds. But, as with so many other cherished traditions, COVID-19 has changed the way we celebrate Anzac Day as well. With all the usual events and gatherings cancelled, those wanting to participate in some form of remembrance have had to take a more creative and housebound approach. It has involved some improvisation but that is also a sort of Anzac tradition. Veterans Bill Sowry and Terry James stepped into the breach, with their Driveway at Dawn movement. At 6am on Saturday, many Australians are expected to stand in front of their home with a candle or torch, observing the traditional minute's silence, then sharing it on social media with the hashtag #standto. Many might also tune into a modified version of the dawn service at the National War Memorial which starts at 5.30am. Many others might download an app that plays the Last Post on a bugle. While the challenges of today may seem all-pervading, the sacrifices of those who served in wars and conflicts past and present should be top of mind. This year marks the 75th anniversary of the end of World War II, during which more than 39,000 Australians died while serving. At a time when Australia's population was just over 7 million, it was a very heavy toll. For those active in operations today – there are hundreds serving in the Middle East, the Pacific and patrolling Australia's northern borders – it should be a moment to wish them well and a safe journey home. But the constraints in which we live today cannot be ignored. In another break with tradition, supermarkets have announced they will remain open on Anzac Day morning. Some will regret this distraction from remembrance but it is an unfortunate necessity. If stores had opened only in the afternoon as normal it would have created a crush of customers in breach of the rules on social distancing. Sadly, the traditional Anzac Day appeal is struggling to raise funds for veterans and their families because volunteers cannot sell their poppy lapel buttons on the streets. Usually this is a time to honour veterans. For many of them, Anzac Day is a time of companionship, a time to renew friendships forged in battle. But older veterans are now among the most vulnerable to the coronavirus and therefore most in need of our protection and support. It is a duty that can be shared by all. Everyone who plays their part in following the social distancing rules is helping to safeguard them and, in doing so, honour their service. This will be an Anzac Day like no other. It will be deserted at Anzac Cove, where Australian backpackers would sit in reverence as the sun rose, honouring the battles that forged a nation. It will be deserted at Villers-Bretonneux, where the horrific struggles on the Western Front that cost the lives of more than 10,000 Australians are remembered. The cenotaph in Martin Place will not be graced by the traditional marching and laying of wreaths. It will be deserted in hundreds of small towns across Australia where locals would normally come together to lay wreaths and parade proudly down main streets, reflecting on the terrible toll war often had on small communities. But for all that has been lost, let us ensure we honour the memories that in years past brought us together. Anzac Day is ultimately not about the marches and dawn services but about something inside ourselves. It was only decades after the Gallipoli landing that many of the traditions we now observe were developed. In those early days the remembrance was often simply a day of quiet reflection by veterans and the widows and families in grief of the dead. It was simpler but it was certainly no less heartfelt. This is a time when Australians in a small way are being called on to show the sense of mateship that has been the hallmark of Anzac Day. Some of us will show our sense of public spirit by the unheroic act of staying at home. But there are medical staff taking risks treating infectious patients. This is a time when we can reflect on what the Anzac legend says about a fair go and self-sacrifice. Let this Anzac Day be one to remember. Let it be a day when Australians coming together does not have to mean being together. We will remember them, no matter what circumstances we may find ourselves in. Since the Herald was first published in 1831, the editorial team has believed it important to express a considered view on the issues of the day for readers, always putting the public interest first. Elsewhere, we strive to cover a diversity of views without endorsing any of them. Copyright © 2020", ,"April 24, 2020"
13,/politics/federal/systematic-failing-children-need-special-services-in-bushfire-aftermath-20200424-p54mux.html,'Systematic failing': Children need special services in bushfire aftermath,"Children in Australia's bushfire-affected communities did not have access to critical support services or safe places to spend their time, the royal commission into the summer's disaster has been told, in a failing which could risk their long-term mental heath. Save The Children has called out a ""systematic failing"" in the immediate response to the devastating bushfires in Victoria, NSW and South Australian over the New Year, saying local councils and state governments have ignored warnings about the damage natural disasters can have on young people. A child from Braidwood watches the North Black Range bushfire in November last year.Credit:Alex Ellinghausen The organisation's submission to the inquiry into the fires, which resulted in 33 deaths and the destruction of hundreds of properties, has called for all responses to future disasters to establishing ""child-friendly spaces"" as an essential service in every evacuation, relief and recovery centre. In a damning appraisal of the response, the submission says children's needs in bushfire-affected communities were commonly thought of as secondary to those of their parents or other adults and treated as ""encumbrances"" to adults who needed child-minding. ""There was a systematic lack of understanding of children's specific need for adequate mental health and psychosocial support in the immediate aftermath, to support their longer-term recovery and their resilience and ensure their uninterrupted psychosocial, emotional and cognitive development,"" it says. Matt Gardiner, Save the Children's executive director of Australian services, said while the level of support in the aftermath of the fires was ""incredible"", the needs of children was one largely forgotten. A 2014 report from the organisation found a lack of consistent emergency management planning for the unique needs of children in Australian emergency management plans. Replay   ""Children went through incredible hardship during the bushfires. Some were separated from parents who stayed back to fight the fires, others lost homes or pets. Many witnessed terrifying things and feared for their lives,"" Mr Gardiner said. ""Unfortunately, the bushfire response did not adequately cater to the unique needs of children, and as a result many suffered unnecessarily when appropriate and systematic support could have alleviated this,"" Mr Gardiner said. He said with extreme and catastrophic environmental events forecast to become more frequent, children needed to be prioritised alongside other essential services in future emergencies. The submission said children often stayed in evacuation centres that were ""chaotic"" and filled with long queues and exhausted and overwhelmed people and needed to have been provided with play-based activities to assist them to process their experiences. ""We cannot underestimate the impact of this experience on a child's emotional wellbeing, and the longer-term mental health impacts it can cause if not properly addressed,"" Mr Gardiner said. ""While the world is rightly focused on the global pandemic, we must not neglect the children who experienced the bushfires firsthand and may be suffering a compounding effect right now. In response to the bushfires Save the Children established 10 child-friendly spaces in evacuation, relief and recovery centres in NSW, Victoria and South Australia, reaching more than 1000 children, parents and carers. It said a range of barriers had prevented a much larger response, such as the lack of a systematic mechanism, including funding, to ensure child-appropriate support was provided in all contexts. It said where the organisation was granted access to set up child-friendly spaces, it was often done so several days after the centre had opened, without strong coordination with existing services, and on occasion, in parts of the centres that were not ideal for children. The commission, which began public hearings earlier this month, is examining coordination, preparedness for, response to, and recovery from disasters and the role of the Commonwealth in responding to national emergencies. Rob Harris is the National Affairs Editor for The Sydney Morning Herald and The Age, based at Parliament House in Canberra Copyright © 2020", Rob Harris ,"April 25, 2020"
14,/politics/federal/systematic-failing-children-need-special-services-in-bushfire-aftermath-20200424-p54mux.html,'Systematic failing': Children need special services in bushfire aftermath,"Children in Australia's bushfire-affected communities did not have access to critical support services or safe places to spend their time, the royal commission into the summer's disaster has been told, in a failing which could risk their long-term mental heath. Save The Children has called out a ""systematic failing"" in the immediate response to the devastating bushfires in Victoria, NSW and South Australian over the New Year, saying local councils and state governments have ignored warnings about the damage natural disasters can have on young people. A child from Braidwood watches the North Black Range bushfire in November last year.Credit:Alex Ellinghausen The organisation's submission to the inquiry into the fires, which resulted in 33 deaths and the destruction of hundreds of properties, has called for all responses to future disasters to establishing ""child-friendly spaces"" as an essential service in every evacuation, relief and recovery centre. In a damning appraisal of the response, the submission says children's needs in bushfire-affected communities were commonly thought of as secondary to those of their parents or other adults and treated as ""encumbrances"" to adults who needed child-minding. ""There was a systematic lack of understanding of children's specific need for adequate mental health and psychosocial support in the immediate aftermath, to support their longer-term recovery and their resilience and ensure their uninterrupted psychosocial, emotional and cognitive development,"" it says. Matt Gardiner, Save the Children's executive director of Australian services, said while the level of support in the aftermath of the fires was ""incredible"", the needs of children was one largely forgotten. A 2014 report from the organisation found a lack of consistent emergency management planning for the unique needs of children in Australian emergency management plans. Replay   ""Children went through incredible hardship during the bushfires. Some were separated from parents who stayed back to fight the fires, others lost homes or pets. Many witnessed terrifying things and feared for their lives,"" Mr Gardiner said. ""Unfortunately, the bushfire response did not adequately cater to the unique needs of children, and as a result many suffered unnecessarily when appropriate and systematic support could have alleviated this,"" Mr Gardiner said. He said with extreme and catastrophic environmental events forecast to become more frequent, children needed to be prioritised alongside other essential services in future emergencies. The submission said children often stayed in evacuation centres that were ""chaotic"" and filled with long queues and exhausted and overwhelmed people and needed to have been provided with play-based activities to assist them to process their experiences. ""We cannot underestimate the impact of this experience on a child's emotional wellbeing, and the longer-term mental health impacts it can cause if not properly addressed,"" Mr Gardiner said. ""While the world is rightly focused on the global pandemic, we must not neglect the children who experienced the bushfires firsthand and may be suffering a compounding effect right now. In response to the bushfires Save the Children established 10 child-friendly spaces in evacuation, relief and recovery centres in NSW, Victoria and South Australia, reaching more than 1000 children, parents and carers. It said a range of barriers had prevented a much larger response, such as the lack of a systematic mechanism, including funding, to ensure child-appropriate support was provided in all contexts. It said where the organisation was granted access to set up child-friendly spaces, it was often done so several days after the centre had opened, without strong coordination with existing services, and on occasion, in parts of the centres that were not ideal for children. The commission, which began public hearings earlier this month, is examining coordination, preparedness for, response to, and recovery from disasters and the role of the Commonwealth in responding to national emergencies. Rob Harris is the National Affairs Editor for The Sydney Morning Herald and The Age, based at Parliament House in Canberra Copyright © 2020", Rob Harris ,"April 25, 2020"
15,/politics/federal/the-quiet-diplomacy-of-marise-payne-20200424-p54muk.html,The quiet diplomacy of Marise Payne,"On Sunday, Marise Payne left no one in doubt that Australia will use its suppression of the coronavirus to push its diplomatic weight on the world stage. After spending weeks working on getting stranded Australians home, the foreign affairs minister will now turn her attention to advancing Australia’s interests in the post-COVID-19 world. But the media-shy Payne will need to finally embrace the limelight to succeed on this mission. Minister for Foreign Affairs Marise Payne has expressed her reservations about the WHO.Credit:Alex Ellinghausen Although Payne always aspired to get into politics, she wanted to be a lawyer first. It took a major car accident at the age of 19, in which she broke her neck, to spark her to change course and go straight into politics after completing her law degree. By her late 20s, she had been president of the NSW Young Liberals, the party’s first female national Young Liberals president and a private secretary to Opposition frontbencher Robert Hill. After a stint as the vice-chair of the Australian Republican Movement, serving under chairman Malcolm Turnbull, she was elected to the Senate on the NSW Liberal ticket in 1997. It would be a long spell on the backbench in the Howard government. While her progressive brand of liberalism annoyed some on the conservative side of the party, she quietly gained respect within defence and diplomatic circles in her role as chair of the Joint Standing Committee on Foreign Affairs, Defence and Trade. When Tony Abbott became prime minister, she was appointed human services minister. After Turnbull toppled Abbott for the leadership in 2015, although still a relative unknown in wider circles, she was the obvious choice to become Australia’s first female defence minister. After a significant churn over the past decade with many politicians finishing their careers in the defence portfolio, Payne quickly earned the respect of the top brass. She escaped doing a lot of media, with the publicity-hungry Christopher Pyne in the defence industry portfolio taking up the slack. Neil James is the executive director of the Australia Defence Association, an independent watchdog that monitors issues of national security and defence. He tells The Sydney Morning Herald and The Age that Payne displayed an ability to push back against her department and was never driven by ideology. He says of the last “28 or 29 defence ministers, she would be in the top 10”. “She will make a decision, she will question departmental advice when it needs to be questioned,” says James. Marise Payne will push for an independent body to probe the spread of COVID-19.Credit:Illustration: Matt Davidson When Scott Morrison succeeded Turnbull, Morrison chose Payne as Julie Bishop’s replacement as foreign affairs minister on Bishop's recommendation. The quiet diplomacy of Payne was always going to be a change of pace from the media-savvy Bishop. Payne entered the role as Australia was set to navigate the most uncertain period in foreign policy since the end of World War II. Does the nation accede to China’s rise? Somehow maintain the United States as the regional hegemon? Or transition to a multipolar region where Beijing is accommodated but counterbalanced by a number of regional powers including the US, India, Indonesia and Japan? With COVID-19 ravaging countries all over the world, these challenges have not been abated; in fact, they will only intensify in the wake of the pandemic. Up until now, most of Payne's days have been preoccupied with rescuing Australians stranded overseas, something which her Labor counterpart Penny Wong says she has not done nearly quick enough. Interviewed on the ABC’s Insiders program, Payne revealed she will push for an independent body outside the World Health Organisation to probe the spread of COVID-19. The WHO has come under criticism for being too close to China and not alerting the world soon enough to the global pandemic. While the Chinese embassy in Australia was quick to claim Australia was being Donald Trump’s mouthpiece in attacking the WHO, Payne’s call for a global inquiry into the world health body should not be conflated with the United States president's allegations. Australia is taking its stance on the WHO out of a position of strength in fighting the spread of coronavirus, Trump from one of weakness. Replay   Although only a middle power on the world stage, Payne and Morrison see a need for Australia to take the lead in pushing for a review, with many bigger countries, including Britain and the US, still battling major outbreaks of the deadly pandemic. Payne on Thursday also condemned Beijing’s recent actions in the South China Sea which have included the sinking of a Vietnamese fishing boat. Her long-time friend and Canberra housemate, Trade Minister Simon Birmingham, says Payne fills people with confidence when she speaks publicly, ""but also shows more discipline than most of us by only speaking when she is certain she has something to say"". ""As most would expect, she’s stepped up both privately in her work with Scott [Morrison] and engagement with countries across the globe, but also publicly in recent weeks,"" Birmingham tells The Sydney Morning Herald and The Age. “I think in some ways Marise has probably been preparing for the portfolio and a complex scenario like this for her entire 20-year career. She brings to my mind the values, judgment and discipline required to navigate the most complex of circumstances and that’s evidenced through recent weeks through having to span everything from working with DFAT as a virtual travel agency on tens of thousands of consular cases of Australians stranded around the world, to the highly challenging policy questions of how to reform the World Health Organisation and manage the deeply strategic challenges around how to navigate our relationship with China."" Liberal MP Tim Wilson, a vocal critic of the Chinese Communist Party, says it was important for Payne to strongly state Australia’s national interests. “Marise has brought a precise, calm and substantive assertiveness that is sending a clear message, with the Prime Minister, that the Australian government knows where it stands, will stand up for our sovereignty and national interest and can’t be intimidated - and that is very welcome in difficult times,” says Wilson. With China likely to oppose the move, Payne will now need to convince the rest of the international community to sign up to a global review independent of the WHO. Any reform of the WHO needs to bring the US back on board and not place the world body further into the hands of China, while not completely isolating Beijing at the same time. And, while hard-working and across her brief, Payne’s reluctance to front the cameras has at times irked her colleagues. She has bolstered her office over the past year leading to a more hawkish approach to China, including the addition of Turnbull’s former national security advisor Justin Bassi as her chief of staff. Her rate of appearances, and her performances, have improved markedly over that time period, including during the global pandemic. However, as the most senior female MP in the government, some of her colleagues think it is still nowhere near enough. Get our Coronavirus Update newsletter for the day's crucial developments at a glance, the numbers you need to know and what our readers are saying. Sign up to The Sydney Morning Herald's newsletter here and The Age's here.   Anthony is foreign affairs and national security correspondent for The Sydney Morning Herald and The Age. Copyright © 2020", Anthony Galloway ,"April 25, 2020"
16,/politics/federal/the-quiet-diplomacy-of-marise-payne-20200424-p54muk.html,The quiet diplomacy of Marise Payne,"On Sunday, Marise Payne left no one in doubt that Australia will use its suppression of the coronavirus to push its diplomatic weight on the world stage. After spending weeks working on getting stranded Australians home, the foreign affairs minister will now turn her attention to advancing Australia’s interests in the post-COVID-19 world. But the media-shy Payne will need to finally embrace the limelight to succeed on this mission. Minister for Foreign Affairs Marise Payne has expressed her reservations about the WHO.Credit:Alex Ellinghausen Although Payne always aspired to get into politics, she wanted to be a lawyer first. It took a major car accident at the age of 19, in which she broke her neck, to spark her to change course and go straight into politics after completing her law degree. By her late 20s, she had been president of the NSW Young Liberals, the party’s first female national Young Liberals president and a private secretary to Opposition frontbencher Robert Hill. After a stint as the vice-chair of the Australian Republican Movement, serving under chairman Malcolm Turnbull, she was elected to the Senate on the NSW Liberal ticket in 1997. It would be a long spell on the backbench in the Howard government. While her progressive brand of liberalism annoyed some on the conservative side of the party, she quietly gained respect within defence and diplomatic circles in her role as chair of the Joint Standing Committee on Foreign Affairs, Defence and Trade. When Tony Abbott became prime minister, she was appointed human services minister. After Turnbull toppled Abbott for the leadership in 2015, although still a relative unknown in wider circles, she was the obvious choice to become Australia’s first female defence minister. After a significant churn over the past decade with many politicians finishing their careers in the defence portfolio, Payne quickly earned the respect of the top brass. She escaped doing a lot of media, with the publicity-hungry Christopher Pyne in the defence industry portfolio taking up the slack. Neil James is the executive director of the Australia Defence Association, an independent watchdog that monitors issues of national security and defence. He tells The Sydney Morning Herald and The Age that Payne displayed an ability to push back against her department and was never driven by ideology. He says of the last “28 or 29 defence ministers, she would be in the top 10”. “She will make a decision, she will question departmental advice when it needs to be questioned,” says James. Marise Payne will push for an independent body to probe the spread of COVID-19.Credit:Illustration: Matt Davidson When Scott Morrison succeeded Turnbull, Morrison chose Payne as Julie Bishop’s replacement as foreign affairs minister on Bishop's recommendation. The quiet diplomacy of Payne was always going to be a change of pace from the media-savvy Bishop. Payne entered the role as Australia was set to navigate the most uncertain period in foreign policy since the end of World War II. Does the nation accede to China’s rise? Somehow maintain the United States as the regional hegemon? Or transition to a multipolar region where Beijing is accommodated but counterbalanced by a number of regional powers including the US, India, Indonesia and Japan? With COVID-19 ravaging countries all over the world, these challenges have not been abated; in fact, they will only intensify in the wake of the pandemic. Up until now, most of Payne's days have been preoccupied with rescuing Australians stranded overseas, something which her Labor counterpart Penny Wong says she has not done nearly quick enough. Interviewed on the ABC’s Insiders program, Payne revealed she will push for an independent body outside the World Health Organisation to probe the spread of COVID-19. The WHO has come under criticism for being too close to China and not alerting the world soon enough to the global pandemic. While the Chinese embassy in Australia was quick to claim Australia was being Donald Trump’s mouthpiece in attacking the WHO, Payne’s call for a global inquiry into the world health body should not be conflated with the United States president's allegations. Australia is taking its stance on the WHO out of a position of strength in fighting the spread of coronavirus, Trump from one of weakness. Replay   Although only a middle power on the world stage, Payne and Morrison see a need for Australia to take the lead in pushing for a review, with many bigger countries, including Britain and the US, still battling major outbreaks of the deadly pandemic. Payne on Thursday also condemned Beijing’s recent actions in the South China Sea which have included the sinking of a Vietnamese fishing boat. Her long-time friend and Canberra housemate, Trade Minister Simon Birmingham, says Payne fills people with confidence when she speaks publicly, ""but also shows more discipline than most of us by only speaking when she is certain she has something to say"". ""As most would expect, she’s stepped up both privately in her work with Scott [Morrison] and engagement with countries across the globe, but also publicly in recent weeks,"" Birmingham tells The Sydney Morning Herald and The Age. “I think in some ways Marise has probably been preparing for the portfolio and a complex scenario like this for her entire 20-year career. She brings to my mind the values, judgment and discipline required to navigate the most complex of circumstances and that’s evidenced through recent weeks through having to span everything from working with DFAT as a virtual travel agency on tens of thousands of consular cases of Australians stranded around the world, to the highly challenging policy questions of how to reform the World Health Organisation and manage the deeply strategic challenges around how to navigate our relationship with China."" Liberal MP Tim Wilson, a vocal critic of the Chinese Communist Party, says it was important for Payne to strongly state Australia’s national interests. “Marise has brought a precise, calm and substantive assertiveness that is sending a clear message, with the Prime Minister, that the Australian government knows where it stands, will stand up for our sovereignty and national interest and can’t be intimidated - and that is very welcome in difficult times,” says Wilson. With China likely to oppose the move, Payne will now need to convince the rest of the international community to sign up to a global review independent of the WHO. Any reform of the WHO needs to bring the US back on board and not place the world body further into the hands of China, while not completely isolating Beijing at the same time. And, while hard-working and across her brief, Payne’s reluctance to front the cameras has at times irked her colleagues. She has bolstered her office over the past year leading to a more hawkish approach to China, including the addition of Turnbull’s former national security advisor Justin Bassi as her chief of staff. Her rate of appearances, and her performances, have improved markedly over that time period, including during the global pandemic. However, as the most senior female MP in the government, some of her colleagues think it is still nowhere near enough. Get our Coronavirus Update newsletter for the day's crucial developments at a glance, the numbers you need to know and what our readers are saying. Sign up to The Sydney Morning Herald's newsletter here and The Age's here.   Anthony is foreign affairs and national security correspondent for The Sydney Morning Herald and The Age. Copyright © 2020", Anthony Galloway ,"April 25, 2020"
17,/politics/federal/todays-cartoons-the-illustrated-news-20200419-h1nh0c.html,Today's cartoons: The illustrated news,The news of the day as interpreted in the work of our award-winning cartoonists. To see more of their work click on the links below.  Matt Davidson Andrew Dyson Matt Golding Michael Leunig Judy Horacek Ron Tandberg Cathy Wilcox Andrew Weldon David Pope Alan Moir  Simon Letch  John Shakespeare  Copyright © 2020, ,"April 24, 2020"
18,/politics/federal/todays-cartoons-the-illustrated-news-20200419-h1nh0c.html,Today's cartoons: The illustrated news,The news of the day as interpreted in the work of our award-winning cartoonists. To see more of their work click on the links below.  Matt Davidson Andrew Dyson Matt Golding Michael Leunig Judy Horacek Ron Tandberg Cathy Wilcox Andrew Weldon David Pope Alan Moir  Simon Letch  John Shakespeare  Copyright © 2020, ,"April 24, 2020"
19,/politics/federal/best-of-cartoons-april-25-2020-20200424-h1nm4b.html,"Best of cartoons, April 25, 2020","1/16 Illustration: Alan Moir 2/16 Illustration: Michael Leunig
 3/16 Illustration: Robin Cowcher 4/16 Illustration: Matt Golding 5/16 Illustration: Simon Letch 6/16 Illustration: Matt Davidson. 7/16 Illustration: Jim Pavlidis 8/16 Illustration: John ShakespeareCredit:John Shakespeare 9/16 Illustration: Jim Pavlidis 10/16 Illustration: Matt Golding 11/16 Illustration: Simon Letch 12/16 Illustration: Andrew Dyson 13/16 Illustration: Matt Golding 14/16 Illustration: Simon LetchCredit:  15/16 Illustration: Matt Davidson 16/16 Illustration: Simon Letch Copyright © 2020",,
20,/politics/federal/schools-safe-say-commonwealth-medical-experts-20200424-p54n25.html,"Schools safe, say commonwealth medical experts","The nation's peak health advisers have backed a return to teaching in school classrooms as new figures reveal only seven active cases of the COVID-19 virus among children and teenagers across NSW and Victoria. The new guidance confirms teachers and students will not need to stay more than 1.5 metres away from each other in the classroom, pushing back against union demands for continued online learning at home. Prime Minister Scott Morrison says the 1.5 metre social distancing rules don't apply in classrooms.Credit:Shutterstock While state governments are at odds over when to bring all students back to school, the state and federal chief medical officers issued updated advice to assure parents the classrooms could be kept safe. NSW health officials are also preparing to release a report this weekend that has not found significant evidence that children are transmitting the virus in schools, even in cases where students were found to be infected. Prime Minister Scott Morrison emerged from a national cabinet meeting on Friday to urge teachers to return to work like supermarket workers, bus drivers and others who were working while meeting rules designed to prevent the spread of the virus. ""Their risk is not in the classroom – their risk is in the staff room,"" he said of the teachers. Replay   State figures show that infections among school-age children make up a very small proportion of COVID-19 cases across the country. People aged 19 and under accounted for 122 cases of the virus in NSW out of a state total of 2976, according to figures up to Thursday night. All but five of these have recovered. The same age group accounted for 58 cases in Victoria out of a state total of 1343 people as at Friday morning, with all but two recovered. One the active cases is a teenage boy and the other is a girl aged 4 and under. Of the 1026 cases in Queensland up to midday on Friday, only 48 were aged 19 or under. but the state government declined to say how many had recovered. There have been 17 cases in South Australia among those aged 19 and under, out of a state total of 438, and all have recovered. There are more than 1.2 million school students in NSW, more than 990,000 in Victoria and more than 830,000 in Queensland, according to the Australian Bureau of Statistics. Mr Morrison said the updated advice from the Australian Health Protection Principal Committee – made up of federal and state chief medical officers – did not require classrooms to meet the social distancing rules for other spaces. The usual rules are for people to stay 1.5 metres away from each other and for internal spaces to be limited to one person for every four square metres. ""They need to ensure they have social distancing happening in the lunch room and the staff room and at drop off and at pick up and their engagement with parents,"" he told Sky News on Friday after the national cabinet meeting. ""But retailers are doing the same thing right now. People are doing it in manufacturing plants, on construction sites, workers are doing it."" Commonwealth Chief Medical Officer Brendan Murphy said the risk of transmission in schools was low because COVID-19 was very different to influenza, which spread quickly among the young. ""Most children who have contracted the virus in Australia have contracted it in the family home,"" Professor Murphy said. Asked whether the low rates among children reflected a lack of testing in that age group, Professor Murphy rejected this concern and pointed to the imminent NSW study. ""We don't have evidence of significant infection in children, and, more importantly, we are not seeing evidence of significant transmission amongst children in schools,"" he said. ""New South Wales Health have just done a very large study looking at some infections that have occurred in the school setting and have tested a lot of children [and] have not found evidence that children are transmitting this virus in schools."" The report by the National Centre for Immunisation Research and Surveillance for NSW Health is due to be released on Sunday. In another clash between federal and state governments on schools, Home Affairs Minister Peter Dutton accused Queensland premier Annastacia Palaszczuk of ""running scared"" of the Queensland Teachers' Union because she would not resume full classes. The union told members they should not allow too many children back to the classroom because it would be ""physically impossible"" to meet the social distancing rules, but the statement was made before the AHPPC confirmed the 1.5 metre rule did not apply. Get our Coronavirus Update newsletter for the day's crucial developments at a glance, the numbers you need to know and what our readers are saying. Sign up to The Sydney Morning Herald's newsletter here and The Age's here. David Crowe is chief political correspondent for The Sydney Morning Herald and The Age. Copyright © 2020", David Crowe ,"April 24, 2020"
21,/politics/federal/schools-safe-say-commonwealth-medical-experts-20200424-p54n25.html,"Schools safe, say commonwealth medical experts","The nation's peak health advisers have backed a return to teaching in school classrooms as new figures reveal only seven active cases of the COVID-19 virus among children and teenagers across NSW and Victoria. The new guidance confirms teachers and students will not need to stay more than 1.5 metres away from each other in the classroom, pushing back against union demands for continued online learning at home. Prime Minister Scott Morrison says the 1.5 metre social distancing rules don't apply in classrooms.Credit:Shutterstock While state governments are at odds over when to bring all students back to school, the state and federal chief medical officers issued updated advice to assure parents the classrooms could be kept safe. NSW health officials are also preparing to release a report this weekend that has not found significant evidence that children are transmitting the virus in schools, even in cases where students were found to be infected. Prime Minister Scott Morrison emerged from a national cabinet meeting on Friday to urge teachers to return to work like supermarket workers, bus drivers and others who were working while meeting rules designed to prevent the spread of the virus. ""Their risk is not in the classroom – their risk is in the staff room,"" he said of the teachers. Replay   State figures show that infections among school-age children make up a very small proportion of COVID-19 cases across the country. People aged 19 and under accounted for 122 cases of the virus in NSW out of a state total of 2976, according to figures up to Thursday night. All but five of these have recovered. The same age group accounted for 58 cases in Victoria out of a state total of 1343 people as at Friday morning, with all but two recovered. One the active cases is a teenage boy and the other is a girl aged 4 and under. Of the 1026 cases in Queensland up to midday on Friday, only 48 were aged 19 or under. but the state government declined to say how many had recovered. There have been 17 cases in South Australia among those aged 19 and under, out of a state total of 438, and all have recovered. There are more than 1.2 million school students in NSW, more than 990,000 in Victoria and more than 830,000 in Queensland, according to the Australian Bureau of Statistics. Mr Morrison said the updated advice from the Australian Health Protection Principal Committee – made up of federal and state chief medical officers – did not require classrooms to meet the social distancing rules for other spaces. The usual rules are for people to stay 1.5 metres away from each other and for internal spaces to be limited to one person for every four square metres. ""They need to ensure they have social distancing happening in the lunch room and the staff room and at drop off and at pick up and their engagement with parents,"" he told Sky News on Friday after the national cabinet meeting. ""But retailers are doing the same thing right now. People are doing it in manufacturing plants, on construction sites, workers are doing it."" Commonwealth Chief Medical Officer Brendan Murphy said the risk of transmission in schools was low because COVID-19 was very different to influenza, which spread quickly among the young. ""Most children who have contracted the virus in Australia have contracted it in the family home,"" Professor Murphy said. Asked whether the low rates among children reflected a lack of testing in that age group, Professor Murphy rejected this concern and pointed to the imminent NSW study. ""We don't have evidence of significant infection in children, and, more importantly, we are not seeing evidence of significant transmission amongst children in schools,"" he said. ""New South Wales Health have just done a very large study looking at some infections that have occurred in the school setting and have tested a lot of children [and] have not found evidence that children are transmitting this virus in schools."" The report by the National Centre for Immunisation Research and Surveillance for NSW Health is due to be released on Sunday. In another clash between federal and state governments on schools, Home Affairs Minister Peter Dutton accused Queensland premier Annastacia Palaszczuk of ""running scared"" of the Queensland Teachers' Union because she would not resume full classes. The union told members they should not allow too many children back to the classroom because it would be ""physically impossible"" to meet the social distancing rules, but the statement was made before the AHPPC confirmed the 1.5 metre rule did not apply. Get our Coronavirus Update newsletter for the day's crucial developments at a glance, the numbers you need to know and what our readers are saying. Sign up to The Sydney Morning Herald's newsletter here and The Age's here. David Crowe is chief political correspondent for The Sydney Morning Herald and The Age. Copyright © 2020", David Crowe ,"April 24, 2020"
