,link,header,article,author,date
29,/national/nsw/confusion-division-and-relief-at-plan-to-send-nsw-school-students-back-to-class-20200421-p54lvy.html,"Confusion, division and relief at plan to send NSW school students back to class","Principals have been told to plan for classes with only 10 children, stagger start times and put hand sanitiser in every classroom as the state government prepares to have all public school pupils back full-time by late July. The government's decision to bring all NSW public school students back in four phases, starting with one day a week, has divided parents. Some welcome the brief return to normality for their children while others saying a single day would be confusing and disruptive. Letitia and Jerom Zwart's three children Jasper, 7, Evie, 10, and Maddie, 16, are all learning at home.Credit:James Brickwood Educators are also divided over the best way to return to the classroom, with Catholic Schools NSW and the P&C Federation backing an approach advocated by the NSW Teachers Federation to bring back kindergarten and senior high school students first. NSW Premier Gladys Berejiklian ended weeks of speculation on Tuesday when she announced the plan for public schools to return to normal over four stages, beginning with all students attending for one day a week from May 11. Attendance would then be lifted to two days, possibly in mid-June. If all goes well, students would return full-time when term three begins in July, albeit with restrictions, such as a ban on excursions and inter-school sports. Public schools must follow the government's model, but can make their own decisions on how to roster their students. They have been asked to keep sibling groups together. Some principals may choose alphabetical order, or sporting houses, or stage groups. All education sectors gave in-principle backing to students' gradual returns, although their strategies will differ. Independent schools waited for the government's move to finalise their plans, and will begin informing parents later this week. Catholic Schools NSW said principals would decide the best approach. ""Some year groups and school localities will be candidates for an earlier return to the classroom than others, for example year 11 and 12. It is also important for early age groups to stay attached to their learning,"" chief executive Dallas McInerney said. The Teachers Federation has been lobbying for kindergarten and year 12 to return first. The union's president Angelo Gavrielatos said the government's approach ""fails to comprehend the massive organisational and timetabling demands it places on schools"". Replay   The NSW P&C Federation also preferred the union's model. ""It needs to be done in consultation with the school community and those who most need it – and that would be year 12 as a starting point and then working through,"" said president Tim Spencer. However, Mr Spencer expected many parents would welcome certainty. ""Parents are well and truly over the distance learning process and are really looking forward to having kids go back to school,"" he said. The government chose to involve all year groups in a staged return because every child deserved the chance to go to school and have face-to-face contact with teachers. It also wanted to reduce the risk of vulnerable students across all grades being further disconnected from school, sources said. A department spokesman said ""it is important that we provide equity of access for all age groups, so that all students and their families can benefit."" Countries across the world are grappling with when and how to return students to school. ""There's no perfect solution,"" said one education executive. Parents had conflicting views. Lane Cove West mother of three, Letitia Zwart, said while her children miss school and their friends, she does not think one day a week at school will help. ""I think it will be very confusing to them,"" she said. ""Unless it's more than one day a week, I feel it could be more disruptive."" But Sofia Houllis, mother to sets of twins in year 8 and year 12 in Sydney's south-west, said the gradual return would be positive, as long as it was guided by health advice. ""It gets them out of the house and they see their teachers and their friends. So I do believe the children will benefit,"" she said. Staff will be able to check temperatures, there will be hand sanitiser in every classroom, and break times will be staggered, while teachers will be given priority for COVID-19 testing. Class sizes will be smaller, allowing for social distancing - principals have been told to plan for classes of about 10 students, with no more than 25 per cent of the population on site at any time. A fifth day could be used to plan remote learning. Remote learning will continue for the first two weeks of term two, which begins next Wednesday. Schools will continue to be open for children of essential workers or vulnerable families. Students will do the same unit of work regardless of whether they are at school or at home throughout term two. Parents are encouraged to send their children on the allotted days but if they don't want to, they should contact the principal. Get our Coronavirus Update newsletter for the day's crucial developments at a glance, the numbers you need to know and what our readers are saying. Sign up to The Sydney Morning Herald's newsletter here and The Age's here. Jordan Baker is Education Editor of The Sydney Morning Herald Natassia is the education reporter for The Sydney Morning Herald. Copyright © 2020"," Jordan Baker , Natassia Chrysanthos ","April 21, 2020"
30,/national/nsw/teachers-given-priority-coronavirus-testing-as-nsw-school-return-date-confirmed-20200421-p54ln9.html,Aged care cluster grows as NSW records six new coronavirus cases,"Six new cases of COVID-19 have been recorded in NSW in the 24 hours to 8pm on Monday, bringing the state's total to 2968. One more case has been recorded at the Anglicare Newmarch House aged care facility in the western Sydney suburb of Caddens, where a cluster of cases has emerged. It brings the total number of cases at the facility to 42 – 14 staff and 28 residents. Two residents have died after contracting coronavirus at the aged care home. Replay   NSW Chief Health Officer Dr Kerry Chant said there were 249 COVID-19 cases being treated by NSW Health including 21 people being treated in intensive care units, 17 of whom required ventilators. Of the 249 people being treated, 194 people are in hospital in the home, or in out-of-hospital care. Meanwhile, Premier Gladys Berejiklian confirmed students would return to school one day a week from May 11 and that teachers would be given priority access to coronavirus testing. NSW Premier Gladys Berejiklian speaks to the media during a press conference in Sydney on Tuesday.Credit:AAP Students learning remotely from home would begin returning to classrooms from May 11, Ms Berejiklian said, the third week of term two, with a view to a full-time return to classrooms from term three. NSW Education Minister Sarah Mitchell said schools should aim to have about a quarter of students on campus each day from May 11, ""but how they break that group up will be a matter for them"". ""We are asking [schools] to certainly consider family groupings, keeping siblings together, so that that will make it a lot easier for parents as we transition back to normal schooling,"" Ms Mitchell said. ""We will have extra cleaning, extra sanitiser, extra health provisions, including forehead thermometers and also extra health equipment in our sick bays,"" she said. ""We'll also be asking parents to stagger drop-off and pick-up times, and recess and lunch breaks within our schools. We think that these are important measures in line with health advice that will ensure that everybody feels safe in their school environment."" Michaela Whitbourn is a legal affairs reporter at The Sydney Morning Herald. Alexandra Smith is the State Political Editor of The Sydney Morning Herald. Copyright © 2020"," Michaela Whitbourn , Alex,ra Smith ","April 21, 2020"
31,/national/nsw/teachers-given-priority-coronavirus-testing-as-nsw-school-return-date-confirmed-20200421-p54ln9.html,Aged care cluster grows as NSW records six new coronavirus cases,"Six new cases of COVID-19 have been recorded in NSW in the 24 hours to 8pm on Monday, bringing the state's total to 2968. One more case has been recorded at the Anglicare Newmarch House aged care facility in the western Sydney suburb of Caddens, where a cluster of cases has emerged. It brings the total number of cases at the facility to 42 – 14 staff and 28 residents. Two residents have died after contracting coronavirus at the aged care home. Replay   NSW Chief Health Officer Dr Kerry Chant said there were 249 COVID-19 cases being treated by NSW Health including 21 people being treated in intensive care units, 17 of whom required ventilators. Of the 249 people being treated, 194 people are in hospital in the home, or in out-of-hospital care. Meanwhile, Premier Gladys Berejiklian confirmed students would return to school one day a week from May 11 and that teachers would be given priority access to coronavirus testing. NSW Premier Gladys Berejiklian speaks to the media during a press conference in Sydney on Tuesday.Credit:AAP Students learning remotely from home would begin returning to classrooms from May 11, Ms Berejiklian said, the third week of term two, with a view to a full-time return to classrooms from term three. NSW Education Minister Sarah Mitchell said schools should aim to have about a quarter of students on campus each day from May 11, ""but how they break that group up will be a matter for them"". ""We are asking [schools] to certainly consider family groupings, keeping siblings together, so that that will make it a lot easier for parents as we transition back to normal schooling,"" Ms Mitchell said. ""We will have extra cleaning, extra sanitiser, extra health provisions, including forehead thermometers and also extra health equipment in our sick bays,"" she said. ""We'll also be asking parents to stagger drop-off and pick-up times, and recess and lunch breaks within our schools. We think that these are important measures in line with health advice that will ensure that everybody feels safe in their school environment."" Michaela Whitbourn is a legal affairs reporter at The Sydney Morning Herald. Alexandra Smith is the State Political Editor of The Sydney Morning Herald. Copyright © 2020"," Michaela Whitbourn , Alex,ra Smith ","April 21, 2020"
32,/national/full-time-schooling-to-resume-term-3-beginning-with-one-day-a-week-in-may-20200421-p54lpj.html,"Full time schooling to resume term three, beginning with one day a week in May","Students will return to NSW schools full time from July under a plan to gradually return children to classrooms, beginning with one day a week from mid-May. Schools will be able to check temperatures, hand sanitiser will be available in every classroom and start times will be staggered, while teachers will be given priority for COVID-19 testing, Premier Gladys Berejiklian said on Tuesday. Premier Gladys Berejiklian, flanked by education officials, announces a gradual return to classroomsCredit:Rhett Wyman  Remote learning will continue for the first two weeks of term two, which begins next Wednesday, and students will return for one day a week from May 11. Attendance will gradually be ramped up during the remainder of the term, and the government aims to have schools resume full time when term three begins on July 21. ""Initially it will just be a day a week, and then progressively two days, and then we hope by the end of term two we'll be in a position to have students going back to school in a full time capacity by term three,"" she said. Replay   Principals will be asked to have no more than 25 per cent of students on campus each day from May 11, but they will decide how to organise that according to the circumstances of the school, which differ starkly across the state's 2200 public schools. It could be based on sporting houses, or the alphabet. ""We are asking them to certainly consider family groupings, keeping siblings together as that will make it a lot easier for parents as we transition back to normal schooling,"" said Education Minister Sarah Mitchell. Classes will be split across schools, allowing for social distancing - principals have been told to plan for classes of about 10 students. Hand sanitiser would be available in all classrooms, schools will be given forehead thermometers and at-risk teachers could continue work from home, the government said. Students would continue to do the same one unit of work regardless of whether they are at school or at home throughout term two. Any casual teacher who worked for 10 days during term one would be eligible for two days' work a week. Secondary Principals Council president Craig Petersen said parents should not expect classes as usual on the day their children attend school. ""Just because school is on, it doesn't mean your kid will be in the normal class with the normal teacher following a normal timetable - people need to be prepared for that,"" he said. ""Whatever schools come up with, will have a very clear and definite purpose. It would be easy for some people to see that as babysitting - it is not. Just because it's not a normal English lesson, doesn't mean it's not a valuable use of time."" Teachers and support staff will also be given priority for COVID-19 testing. As health experts say there is greater danger of adult to adult than child to adult transmission, parents will be asked to avoid congregating at pick up and drop off. ""We will be keeping a close eye on the data ... we will be able to monitor how we are going across the board,"" said Ms Berejiklian. ""We will see after a couple of weeks how the one day a week is going, if it is going well we'll upscale, if it's not we'll stay at one day. Our systems are quite sophisticated in NSW in terms of following what the virus is doing. ""This does not mean that no teacher or student will get the virus. The safest thing to do at this stage in terms of restrictions is restoring children in a school setting, and we've taken on board that advice."" Forehead thermometers would be available but health experts advised that they be treated with caution, Ms Berejiklian said. ""It doesn't mean you have COVID and it doesn't mean you don't,"" she said. NSW Chief Medical Officer Kerry Chant said children and teachers across the state would be offered testing if they had symptoms. NSW Health had studied the spread of COVID-19 in schools, and would release its report later this week. ""In summary, it shows that children - while they are getting infected - are not the contributors to passing on that infection that we do know children are with other infectious diseases,"" she said. ""We know children do spread flu. We know children do spread other respiratory viruses. We are not seeing that same pattern in relation to children in COVID-19. ""However we are aware that interaction between adults, and the broader community [spreads the virus], so we want to take every opportunity to minimise the parent connection."" Jordan Baker is Education Editor of The Sydney Morning Herald Copyright © 2020", Jordan Baker ,"April 21, 2020"
33,/national/full-time-schooling-to-resume-term-3-beginning-with-one-day-a-week-in-may-20200421-p54lpj.html,"Full time schooling to resume term three, beginning with one day a week in May","Students will return to NSW schools full time from July under a plan to gradually return children to classrooms, beginning with one day a week from mid-May. Schools will be able to check temperatures, hand sanitiser will be available in every classroom and start times will be staggered, while teachers will be given priority for COVID-19 testing, Premier Gladys Berejiklian said on Tuesday. Premier Gladys Berejiklian, flanked by education officials, announces a gradual return to classroomsCredit:Rhett Wyman  Remote learning will continue for the first two weeks of term two, which begins next Wednesday, and students will return for one day a week from May 11. Attendance will gradually be ramped up during the remainder of the term, and the government aims to have schools resume full time when term three begins on July 21. ""Initially it will just be a day a week, and then progressively two days, and then we hope by the end of term two we'll be in a position to have students going back to school in a full time capacity by term three,"" she said. Replay   Principals will be asked to have no more than 25 per cent of students on campus each day from May 11, but they will decide how to organise that according to the circumstances of the school, which differ starkly across the state's 2200 public schools. It could be based on sporting houses, or the alphabet. ""We are asking them to certainly consider family groupings, keeping siblings together as that will make it a lot easier for parents as we transition back to normal schooling,"" said Education Minister Sarah Mitchell. Classes will be split across schools, allowing for social distancing - principals have been told to plan for classes of about 10 students. Hand sanitiser would be available in all classrooms, schools will be given forehead thermometers and at-risk teachers could continue work from home, the government said. Students would continue to do the same one unit of work regardless of whether they are at school or at home throughout term two. Any casual teacher who worked for 10 days during term one would be eligible for two days' work a week. Secondary Principals Council president Craig Petersen said parents should not expect classes as usual on the day their children attend school. ""Just because school is on, it doesn't mean your kid will be in the normal class with the normal teacher following a normal timetable - people need to be prepared for that,"" he said. ""Whatever schools come up with, will have a very clear and definite purpose. It would be easy for some people to see that as babysitting - it is not. Just because it's not a normal English lesson, doesn't mean it's not a valuable use of time."" Teachers and support staff will also be given priority for COVID-19 testing. As health experts say there is greater danger of adult to adult than child to adult transmission, parents will be asked to avoid congregating at pick up and drop off. ""We will be keeping a close eye on the data ... we will be able to monitor how we are going across the board,"" said Ms Berejiklian. ""We will see after a couple of weeks how the one day a week is going, if it is going well we'll upscale, if it's not we'll stay at one day. Our systems are quite sophisticated in NSW in terms of following what the virus is doing. ""This does not mean that no teacher or student will get the virus. The safest thing to do at this stage in terms of restrictions is restoring children in a school setting, and we've taken on board that advice."" Forehead thermometers would be available but health experts advised that they be treated with caution, Ms Berejiklian said. ""It doesn't mean you have COVID and it doesn't mean you don't,"" she said. NSW Chief Medical Officer Kerry Chant said children and teachers across the state would be offered testing if they had symptoms. NSW Health had studied the spread of COVID-19 in schools, and would release its report later this week. ""In summary, it shows that children - while they are getting infected - are not the contributors to passing on that infection that we do know children are with other infectious diseases,"" she said. ""We know children do spread flu. We know children do spread other respiratory viruses. We are not seeing that same pattern in relation to children in COVID-19. ""However we are aware that interaction between adults, and the broader community [spreads the virus], so we want to take every opportunity to minimise the parent connection."" Jordan Baker is Education Editor of The Sydney Morning Herald Copyright © 2020", Jordan Baker ,"April 21, 2020"
34,/national/students-to-spend-one-day-a-week-in-class-under-back-to-school-plan-20200420-p54lhl.html,Students to spend one day a week in class under back-to-school plan,"Students would initially go to school for one day a week under a plan to gradually stage their return to the classroom as premier Gladys Berejiklian pushes for a return to face-to-face teaching. Under the proposal, attendance would be ramped up in stages if transmission of coronavirus within the community remains low. Ms Berejiklian is due to announce details of her return-to-school plan on Tuesday morning. Students to attend class one day a week under proposal for a gradual return to school.Credit:Janie Barrett The model is unlikely to be backed by the NSW Teachers Federation, which has been pushing for year 12 and kindergarten to return first. But it has the support of influential education researcher John Hattie, who says any school is better than none. Ms Berejiklian has flagged May 11 as the deadline for students to begin returning to schools under a roster system, although remote learning will continue to remain a feature of NSW schooling until normal operations resume. If the one-day-a-week plan goes well, the next step - at an unspecified time - would be to increase attendance to two days per week, and then ramping up attendance in stages. Attendance could also be rolled back if transmission increases. There would likely be flexibility for individual principals, as there are vast differences between the state's 2200 public schools. Some have more than 2000 students and are well over their physical capacity, while others have low enrolments. Some have new, open-plan classrooms, while others have small, traditional rooms and desks. The strategy may also differ between areas with no COVID-19 cases, and areas that have been identified as hotspots. Some non-government school principals have said a roster system would not work, and are proposing different solutions for their own schools, such as reintroducing HSC students and kindergarten first, then adding extra students after a few weeks. The roster model has also raised concerns about whether the remote learning burden would actually be lifted from parents if only one of their children could attend, and about whether one day per week would be of much educational benefit. Replay   But influential education researcher Professor John Hattie said one day was better than nothing. ""We are going to find that parents are wanting to expel their kids from home very soon - they are not teachers, and from that notion one day a week is better than the current model because teachers have expertise. ""Parents don't know what to do. [Kids] need other kids, they look to what they're doing. It's that sense of learning from each other what is normal, all the social cues you pick up for good and bad. Kids are more social animals than we are."" The Australian Health Protection Principal Committee (AHPPC) issued advice on reducing transmission of COVID-19 in schools last week, saying vulnerable staff - those aged over 70, or over 65 with chronic conditions - should work from home. It recommended a 1.5 metre distance between students when leaving or entering classrooms or during non-class time, staggering play times, rearranging classroom furniture to allow space between students, and ""maintaining smaller class sizes"". The NSW Teachers Federation wants a limit on the number of people in each classroom. ""The number of students and teachers present must allow four square metres per person,"" said president Angelo Gavrielatos. The AHPPC advice made no mention of a ratio, while NSW health orders exempt schools, child care centres and supermarkets from the need for four square metres of floor space for each person. Medical experts say children are less likely to transmit COVID-19. Get our Coronavirus Update newsletter for the day's crucial developments at a glance, the numbers you need to know and what our readers are saying. Sign up to The Sydney Morning Herald's newsletter here and The Age's here. Jordan Baker is Education Editor of The Sydney Morning Herald Alexandra Smith is the State Political Editor of The Sydney Morning Herald. Copyright © 2020"," Jordan Baker , Alex,ra Smith ","April 21, 2020"
35,/national/students-to-spend-one-day-a-week-in-class-under-back-to-school-plan-20200420-p54lhl.html,Students to spend one day a week in class under back-to-school plan,"Students would initially go to school for one day a week under a plan to gradually stage their return to the classroom as premier Gladys Berejiklian pushes for a return to face-to-face teaching. Under the proposal, attendance would be ramped up in stages if transmission of coronavirus within the community remains low. Ms Berejiklian is due to announce details of her return-to-school plan on Tuesday morning. Students to attend class one day a week under proposal for a gradual return to school.Credit:Janie Barrett The model is unlikely to be backed by the NSW Teachers Federation, which has been pushing for year 12 and kindergarten to return first. But it has the support of influential education researcher John Hattie, who says any school is better than none. Ms Berejiklian has flagged May 11 as the deadline for students to begin returning to schools under a roster system, although remote learning will continue to remain a feature of NSW schooling until normal operations resume. If the one-day-a-week plan goes well, the next step - at an unspecified time - would be to increase attendance to two days per week, and then ramping up attendance in stages. Attendance could also be rolled back if transmission increases. There would likely be flexibility for individual principals, as there are vast differences between the state's 2200 public schools. Some have more than 2000 students and are well over their physical capacity, while others have low enrolments. Some have new, open-plan classrooms, while others have small, traditional rooms and desks. The strategy may also differ between areas with no COVID-19 cases, and areas that have been identified as hotspots. Some non-government school principals have said a roster system would not work, and are proposing different solutions for their own schools, such as reintroducing HSC students and kindergarten first, then adding extra students after a few weeks. The roster model has also raised concerns about whether the remote learning burden would actually be lifted from parents if only one of their children could attend, and about whether one day per week would be of much educational benefit. Replay   But influential education researcher Professor John Hattie said one day was better than nothing. ""We are going to find that parents are wanting to expel their kids from home very soon - they are not teachers, and from that notion one day a week is better than the current model because teachers have expertise. ""Parents don't know what to do. [Kids] need other kids, they look to what they're doing. It's that sense of learning from each other what is normal, all the social cues you pick up for good and bad. Kids are more social animals than we are."" The Australian Health Protection Principal Committee (AHPPC) issued advice on reducing transmission of COVID-19 in schools last week, saying vulnerable staff - those aged over 70, or over 65 with chronic conditions - should work from home. It recommended a 1.5 metre distance between students when leaving or entering classrooms or during non-class time, staggering play times, rearranging classroom furniture to allow space between students, and ""maintaining smaller class sizes"". The NSW Teachers Federation wants a limit on the number of people in each classroom. ""The number of students and teachers present must allow four square metres per person,"" said president Angelo Gavrielatos. The AHPPC advice made no mention of a ratio, while NSW health orders exempt schools, child care centres and supermarkets from the need for four square metres of floor space for each person. Medical experts say children are less likely to transmit COVID-19. Get our Coronavirus Update newsletter for the day's crucial developments at a glance, the numbers you need to know and what our readers are saying. Sign up to The Sydney Morning Herald's newsletter here and The Age's here. Jordan Baker is Education Editor of The Sydney Morning Herald Alexandra Smith is the State Political Editor of The Sydney Morning Herald. Copyright © 2020"," Jordan Baker , Alex,ra Smith ","April 21, 2020"
36,/education/one-in-five-australian-five-year-olds-at-risk-of-falling-behind-in-school-20200420-p54liy.html,One in five Australian five-year-olds at risk of falling behind in school,"More than one in five Australian children are ""developmentally vulnerable"" by age five, meaning they are at greater risk of falling behind their classmates at school, a new study shows. Universal monitoring of preschoolers' health and educational development would help early childhood educators detect the warning signs and intervene before children start primary school, the study report argues. Analysis of more than 5400 five-year-olds found a range of influences that are likely to set a child back in the early stages of education.Credit:iStock The research found 22 per cent of Australian children are developmentally vulnerable at age five. Analysis of more than 5400 Tasmanian five-year-olds found a range of influences are likely to set a child back in the early stages of education. Some risk factors stemmed from birth: low birth weight, premature birth, smoking and alcohol consumption during pregnancy all increased the chance of a child being developmentally vulnerable, the study found. The main carer’s highest education level and level of socioeconomic disadvantage were also factors. The study found that children who fit into more than one of these categories had the highest risk of being developmentally delayed: for example, 41 per cent of children in the study with a birth risk, health behaviour risk and a demographic risk were assessed as vulnerable. But rates of developmental vulnerability were also significant among children in ""low-risk"" categories: 16 per cent, or 550 low-risk children in the study, were vulnerable. The findings, by a group of six researchers in early childhood education at the Telethon Kids Institute, were published by the British Medical Journal on Tuesday. The report’s authors argued the findings indicated there was a need for increased investment in the monitoring of early childhood development, both in high-risk and low-risk groups. ""Given that more than one-fifth of Australian children are identified as developmentally vulnerable in their first year of full-time school, further investment in regular developmental monitoring across the first four years of life may be an important strategy for identifying and responding to developmental concerns before children start full-time school,"" the report said. The authors said children's developmental vulnerability would be more widely detected in a society with universal access to early childhood education and healthcare. ""The capacity for universal early childhood services to engage with children and families regularly from pregnancy to the start of full-time school is critical to reducing developmental vulnerability in all population groups,"" the report said. Kay Margetts, an associate professor in early childhood studies at the University of Melbourne, said it was concerning that more than 20 per cent of five-year old children were already at increased risk of falling behind when they began school. Professor Margetts said it was crucial for teachers of young children to tailor their lessons according to each child’s level of understanding, but said teachers also lacked the resources to help all students overcome educational disadvantage. ""Teachers are aware of socioeconomic and environmental factors that can make it difficult for children, but I don’t know that we actually have enough resources in our education system to support the children and the families,"" Professor Margetts said. ""If you look at home-schooling at the moment, where is the support parents are getting in order to support their children? ""How are the vulnerable children being supported? Just giving them a SIM card isn’t going to make a lot of difference; it’s what’s happening in the home."" Adam Carey is Education Editor. He joined The Age in 2007 and has previously covered state politics, transport, general news, the arts and food.   Copyright © 2020", Adam Carey ,"April 21, 2020"
37,/education/one-in-five-australian-five-year-olds-at-risk-of-falling-behind-in-school-20200420-p54liy.html,One in five Australian five-year-olds at risk of falling behind in school,"More than one in five Australian children are ""developmentally vulnerable"" by age five, meaning they are at greater risk of falling behind their classmates at school, a new study shows. Universal monitoring of preschoolers' health and educational development would help early childhood educators detect the warning signs and intervene before children start primary school, the study report argues. Analysis of more than 5400 five-year-olds found a range of influences that are likely to set a child back in the early stages of education.Credit:iStock The research found 22 per cent of Australian children are developmentally vulnerable at age five. Analysis of more than 5400 Tasmanian five-year-olds found a range of influences are likely to set a child back in the early stages of education. Some risk factors stemmed from birth: low birth weight, premature birth, smoking and alcohol consumption during pregnancy all increased the chance of a child being developmentally vulnerable, the study found. The main carer’s highest education level and level of socioeconomic disadvantage were also factors. The study found that children who fit into more than one of these categories had the highest risk of being developmentally delayed: for example, 41 per cent of children in the study with a birth risk, health behaviour risk and a demographic risk were assessed as vulnerable. But rates of developmental vulnerability were also significant among children in ""low-risk"" categories: 16 per cent, or 550 low-risk children in the study, were vulnerable. The findings, by a group of six researchers in early childhood education at the Telethon Kids Institute, were published by the British Medical Journal on Tuesday. The report’s authors argued the findings indicated there was a need for increased investment in the monitoring of early childhood development, both in high-risk and low-risk groups. ""Given that more than one-fifth of Australian children are identified as developmentally vulnerable in their first year of full-time school, further investment in regular developmental monitoring across the first four years of life may be an important strategy for identifying and responding to developmental concerns before children start full-time school,"" the report said. The authors said children's developmental vulnerability would be more widely detected in a society with universal access to early childhood education and healthcare. ""The capacity for universal early childhood services to engage with children and families regularly from pregnancy to the start of full-time school is critical to reducing developmental vulnerability in all population groups,"" the report said. Kay Margetts, an associate professor in early childhood studies at the University of Melbourne, said it was concerning that more than 20 per cent of five-year old children were already at increased risk of falling behind when they began school. Professor Margetts said it was crucial for teachers of young children to tailor their lessons according to each child’s level of understanding, but said teachers also lacked the resources to help all students overcome educational disadvantage. ""Teachers are aware of socioeconomic and environmental factors that can make it difficult for children, but I don’t know that we actually have enough resources in our education system to support the children and the families,"" Professor Margetts said. ""If you look at home-schooling at the moment, where is the support parents are getting in order to support their children? ""How are the vulnerable children being supported? Just giving them a SIM card isn’t going to make a lot of difference; it’s what’s happening in the home."" Adam Carey is Education Editor. He joined The Age in 2007 and has previously covered state politics, transport, general news, the arts and food.   Copyright © 2020", Adam Carey ,"April 21, 2020"
38,/national/if-we-want-world-class-universities-we-need-to-find-a-way-to-pay-for-them-20200418-p54kzt.html,If we want world-class universities we need to find a way to pay for them,"A friend of mine just told me that “universities have lost their way, today they only talk about money”. As the impacts of the coronavirus are felt and thousands of jobs are threatened, the message is re-iterated in another way – “universities, greedy for revenues from foreign students, have unwisely exposed themselves to risk, now they are getting what they deserve”. Increasing levels of foreign students have helped universities fund research programs.Credit:Ryan Stuart  I recall even when at UNSW we were introducing a new and more flexible academic calendar for our students, one student said to me “this is just a trick designed to make the owners of the university even richer”. But the university doesn’t have any ""owners"". We are a not-for-profit institution, a registered charity, a public institution that serves the community. The revenues we raise are invested back into our operations (teaching and research) or put into infrastructure (buildings and IT systems). Profits do not go to shareholders, nor do they go to buying private jets for the directors. Universities are not “all about money” but we need money to provide world-class teaching and research. How did it come to this? As the education industry – and yes, it is now seen as Australia’s third largest export industry – has grown in size and become more competitive, research prowess quickly emerged as the differentiator. Once upon a time, universities were like local hospitals – they served the local population and looked after the health of the mind. Each country had hospitals in the larger towns. There was no real competition or league tables between hospitals because if you had a broken arm, it didn’t really make sense to seek out the top hospital in the world. If you had a very unusual or intractable disease you might travel to a hospital that specialised in that ailment, but in general your local hospital was fine – as long as it was of functional world standard. Universities were the same. Most students would travel to a local university, while only a few would go abroad to study special degrees, like French art or a doctorate. In general, universities were part of their communities, served those communities, and were respected by them. Things worked so well that more and more students went to university. Governments helped fund this but ultimately the costs grew and grew, and governments and taxpayers suggested that universities generate their own funding. Philanthropy and industry made important contributions but seldom provided a steady flow of reliable funding. Instead, Australian universities offered education to international students, who paid fees for what was on offer. In the 1990s more than 80 per cent of university funding came directly from the commonwealth, but in recent years base funding has moved to around 30 per cent. Universities were asked to generate their own revenues in the international marketplace and they did. Research became the distinguishing factor. Research can be measured and suddenly every university wanted to be like Harvard. Universities used international student fees to support their research and build institutional prestige. International students chose universities with more prestige. An upward spiral. And Australia built a first-rate university sector that allowed us to compete in the Asian century. As things evolved Australian universities repeatedly pointed out that it was risky to rely on international student fees to fund the costs of research. It was noted that the government funded research projects, via grants, but universities carried the infrastructure costs, which were about the same in dollar terms. So, the Cutler Review in 2007 recommended that Australia follow what was done in other countries and fund the ""full costs of research"" – the labs as well as the projects. The government agreed, but subsequent governments wound back the support to divert funding elsewhere, either to schools, to budget repair or tax relief. Universities, were never ""all about money"" but were understandably intent on attracting student fees to remain sustainable and internationally reputable. Didn’t everyone want our country to have some universities in the top 100 – Australia is in the top 100 in so many human endeavours and in virtually every sport. Again and again universities made the case for sustainable funding for research support and buildings but the first was cut and the building fund, the Higher Education Endowment Fund, became the Education Infrastructure Fund and was used up as the government had other important priorities, like the National Disability Insurance Scheme. This was an important scheme and it was prioritised because by this stage everyone expected that universities could survive and prosper on international student fees – provided nothing went wrong. Late last year rising international tensions suggested things were going wrong. The strong relationship between Australia and China remained but tensions were growing. Then there was the coronavirus outbreak and suddenly the music stopped. The answer is to sit down and work on whether Australia wants an internationally competitive university system that delivers in teaching and in research for our people, and does things like training health care workers and developing a vaccine for the coronavirus. If it does, we are going to have to find a way to pay for it. Professor Merlin Crossley is the deputy vice-chancellor academic at UNSW. Professor Merlin Crossley is the deputy vice-chancellor academic at UNSW. Copyright © 2020", ,"April 21, 2020"
