,link,header,article,author,date
10,/money/super-and-retirement/cashing-in-an-investment-property-to-make-super-contributions-20200420-p54ld5.html,Cashing in an investment property to make super contributions,"Our house was purchased in my name in 1991 for $116,000. We lived in it as our family home until June, 2012, when we rented it out. It was then valued at $650,000. It was rented until August, 2019, and has been on the market for $785,000 since then. If we sell it before June of this year am I able to make a downsizer superannuation contribution of $300,000? I am not sure whether the 10-year rule applies because of the time rented. As I will also need to pay Capital Gains Tax (CGT) on the profit from 2012 to the sale date, am I able to make total concessional contributions of $50,000 (2 x $25,000) using the bring-forward rule, to reduce my taxable income? I have $65,000 in super now. I turned 65 last month. Would I need to pass the work test for the concessional contributions? I have had conflicting responses from my super fund and the Australian Taxation Office. You are over 65, the property has been held for at least 10 years, and is partially CGT exempt. Illustration: Simon Letch Credit:  Therefore, you would appear to be eligible to make a downsizing contribution of $300,000, provided the contribution is made within 90 days of settlement of the property sale. CGT tax will be levied on the net increase in value from when it was rented, which may be about $140,000 after all expenses. After application of the 50 per cent discount, CGT will be levied by adding $70,000 to your taxable income in the year the sales contract was signed. As your superannuation balance was less than $500,000 at June 30 last year, you can use the bring-forward rule and contribute two lots of $25,000 as tax-deductible concessional contributions – provided you can pass the work test. Just make sure you liaise closely your with an accountant and your financial advisor to get the paperwork right. No work test is required for the downsizer contribution. My friends and I are mostly retired and living off our superannuation. We are talking about the possibility of moving our super back into accumulation mode, where it is not counted for Centrelink purposes, and applying for Newstart. With our super balances decreasing quickly, it would be worth it – even if it meant we would have to apply for some jobs. Possible? That’s certainly a possibility, as long as you have not yet reached pensionable age and can satisfy the Newstart eligibility criteria. Just bear in mind that your super is not actually “decreasing quickly” – it is fluctuating in line with the market. This means some days it will be up and some days it will be down. My wife and I are retired and the vast majority of our income is generated by our Self-Managed Super Fund (SMSF), which has been in existence for about 20 years. Recently, we contemplated selling our existing home and buying another, and putting an extra $300,000 towards the purchase price. We figured that with interest rates so low, it would be a good idea to borrow the additional funds, rather that sell personal or super fund investments. After discussion with my bank, ANZ, I was staggered to discover it will not take into account ANY income generated by a SMSF. I suggested to the lending manager that if she were to lose her job, she may have difficulty in meeting housing loan repayments, whilst my wife and I did not have a job and will continue to draw the minimum legally required sum from our fund. I contacted Bank of Melbourne, Commonwealth Bank and Westpac, who all assured that SMSF income would be included in their assessment of any borrowing requirement that I may have. I think you should point out to your readers that if they receive the majority of their income from a SMSF, then they should not be banking with ANZ, as there may come a time when borrowing is a necessity, and the bank will turn them down. An ANZ spokesman confirmed that the bank has a long-standing policy of not accepting SMSF income for home loan applications through their retail arm. The bank is reviewing this policy, however, the COVID-19 pandemic will likely delay the outcome of the review. In what appears to be an anomaly, the spokesman tells me that ANZ's Private Bank can accept income from SMSFs for home loan applications, however, there are still a number of checks and balances and each application is assessed on its merits. Your question highlights the fact that lenders may have very different criteria. This is why a rejection by one is not necessarily the end of the road. Don’t be frightened to shop around. I just read your latest column and you mentioned the potential of a death tax. Could you please explain how this works. There is a death tax of 15 per cent, plus Medicare levy, which applies to the taxable component of your superannuation that is left to any non-dependent in your Will. A spouse is always regarded as a dependent. I have written often about ways to mitigate it. Noel Whittaker is the author of Making Money Made Simple and numerous other books on personal finance. noel@noelwhittaker.com.au Noel Whittaker, AM, is the author of Making Money Made Simple and numerous other books on personal finance. Copyright © 2020", Noel Whittaker ,"April 21, 2020"
11,/money/super-and-retirement/how-to-minimise-capital-gains-tax-on-an-investment-property-20200417-p54krr.html,How to minimise capital gains tax on an investment property,"I am 74 years old and retired. I am on a Commonwealth super pension of $1450 a fortnight and a Telstra super pension of $1750 twice a month. I own my own home, which is valued at $1 million. I also have an investment property which I acquired in 2007 at a cost of $400,000. I am thinking of selling both properties and moving to Sydney to buy a property there. I know when I sell my home I don’t have to pay Capital Gains Tax (CGT). The question I have is, if I sell my investment property for, say, $1 million, what are my options to reduce the CGT on the investment? Is my following assumption for the calculation of CGT correct? $1 million (selling price) – original cost $400,000 = $600,000 profit. Half of $600,000 is subject to CGT, which is $300,000. If my tax rate is 49 per cent, then my CGT is 0.49 x 300,000 = $147,000. Can you advise if there is any other option, for example, if I sell and put the money straight into another home in Sydney, can I reduce the CGT? S.L. It is a question that is becoming increasingly common as people who bought a property before the boom are now selling at inflated prices, having forgotten that high capital gains means high CGT. The best way to reduce a capital gain is to ensure that you have packed every possible capital expense accumulated over the period of ownership into your cost base.Credit:Fairfax Media Unless you are carrying forward a capital loss from a previous investment, the best way to reduce a capital gain is to ensure that you have packed every possible capital expense accumulated over the period of ownership into your cost base, and have the receipts to prove them. Then, if you are not over 65 and retired, make sure your tax deductible concessional contributions are as close to $25,000 as possible. In your case, being over 65, you cannot make a super contribution without meeting the work test of 40 hours in 30 days (more difficult while staying at home these days), so that latter option is not available. You can give money away in tax-deductible gifts and donations, but that may defeat the original purpose of your investment, or you can see if there are still any investments around, usually forestry or horticulturally based, that give you a 100 per cent deduction for your investment. The main problem with the latter is that you are often left with no asset and would have been better off paying 49 per cent tax that would, at least, have left you with 51 per cent of your money. Unless you are selling your properties as a result of a relationship breakdown, which may allow a deferral of CGT, then, no, you cannot claim a deduction, or defer the payment of tax, by buying yourself a new home. Nice try. If you have a question for George Cochrane, send it to Personal Investment, PO Box 3001, Tamarama, NSW, 2026. Help lines: Australian Financial Complaints Authority, 1800 931 678; Centrelink pensions 13 23 00. All letters answered. Copyright © 2020", George Cochrane ,"April 18, 2020"
12,/money/tax/bank-dividends-may-be-cut-but-their-shares-are-still-great-investments-20200413-p54jdx.html,Bank dividends may be cut but their shares are still great investments,"I read a newspaper article recently claiming it is possible that the big banks may cut out their dividends altogether. This would be catastrophic for us as we rely on them to live. Do you have any thoughts on this matter? This is a difficult area because some of our major banks recently agreed to a request from the Reserve Bank of New Zealand not to pay dividends in the near future. Illustration: Simon LetchCredit:  The reasoning is that banks need to retain profits, so they stay in a position of strength – no matter what happens as the COVID-19 virus takes its toll. The Australian Prudential Regulation Authority (APRA) initially said it had no plans to force the banks to suspend their dividends during the coronavirus economic crisis but admitted it was in talks with them to understand their financial capacity for payouts. However, last Tuesday, APRA appeared to backflip, with chairman Wayne Byres writing to the bank boards, calling for restraint in dividends, buybacks and cash bonuses for executives. While he did not explicitly tell boards of banks and insurers to freeze their dividend payments, he did say that if they do pay a dividend, it must first be cleared by the regulator – and any payments must be made at a level that is ""materially reduced."" We are living with uncertainty but I believe the worst that could happen is that dividends may be suspended for six months but then restored. If that happens, the renewed dividend may well be bigger than expected. I think our banks have a tough year ahead of them and bad debts will be on the increase. However, they have a lot of fat to fall back on and I am sure they will continue paying dividends in the medium to long term. The big question is how big those dividends will be. There seems to be an industry consensus that a 30 per cent reduction in dividends paid by the big-four banks would be possible but don’t forget the dividend yield on bank shares is currently about 10 per cent per annum, fully franked. If the dividend was cut to 7 per cent, fully franked, they would still be a great investment, especially in a climate where interest rates will be low for many years to come. At some stage we will get through all this and the stock market will surge again.   I am now working from home on full pay. I have had no increase in my costs because the internet and phone are all bundled. In fact, my expenses have dropped because I no longer have the costs of going to work. Can I claim anything on my tax return? I have converted one bedroom to a home office for exclusive office use. Julia Hartman, of BAN TACS Accountants, says it is possible and, if done properly, would not affect the Capital Gains Tax main residence exemption on your home. You must keep a diary record for at least one month showing the hours you spend working at home. The Australian Taxation Office has just introduced an 80 cents per hour rate for the period from March 1 to June 30, 2020. While it is higher than the old 52 cents per hour rate, it is not necessarily a bargain. If you choose the 80 cents per hour rate you cannot claim separately for depreciation on your computer, use of internet, stationery or home phone. They are all tied up in the 80 cents an hour. On the upside, you do not have to have a dedicated work area, so this means that each member of the household that is working from home can claim 80 cents an hour. For the period before the March 1 – or alternatively if it gives you a better claim – you can use the old 52 cents an hour to cover electricity and wear and tear on furniture and carpet but also be able to claim separately for internet, stationery, phone and your computer. You can claim for your home internet if you record the private verses business use for a month, but you need to record everyone’s use. This may be difficult if you have children. Your phone plan can be apportioned on the ratio of business to private use. As an adjunct to your diary, go through your next phone statement and highlight the work-related calls. If your statement is not itemized then use the recent call log and print screen to create a list of the calls you have made over the past month. You should keep receipts for everything, as there may be additional costs, such as stationery, couriers and postage, that are easily overlooked. If your home has now become your base of operations, you may find you have to use your car often on work-related visits. Make sure you record each trip in the diary. You should be able to claim 68 cents a kilometre. Enter the reason for the travel, the kilometres travelled and the destination. Noel Whittaker is the author of Making Money Made Simple and numerous other books on personal finance. noel@noelwhittaker.com.au Noel Whittaker, AM, is the author of Making Money Made Simple and numerous other books on personal finance. Copyright © 2020", Noel Whittaker ,"April 14, 2020"
13,/money/planning-and-budgeting/alphabet-of-economic-recovery-plots-emerge-from-the-great-lockdown-20200417-p54kqj.html,Alphabet of economic recovery plots emerge from 'The Great Lockdown',"There is an alphabet of possible economic recovery scenarios following ""The Great Lockdown"" that are being proffered by soothsayers. Could it be V-shaped, with the recovery just as speedy as the decent? It is hoped massive spending by federal and state governments reduces lines outside Centrelink and keeps the jobless rate at less than 10 per cent.Credit:Jason South Will it be U-shaped and take a little time, or W-shaped – an initial recovery followed by a relapse before an eventual, sustainable, recovery? It could even be L-shaped; an extended recession or another Great Depression. These are occupying the minds of economists and analysts with, at this stage, consensus that a U-shaped recovery is the most likely. It is hoped the massive spending by federal and state governments to support the economy will keep the jobless rate to less than 10 per cent. With so much of the economy shut down by the COVID-19 pandemic, that would be a good outcome. We are having success, with fewer new cases of the virus. That could mean relaxing some of the isolation measures, but doing too much too quickly risks a resurgence in infections. Until there is a vaccine, effective contact tracing and treatments could help us at least get onto the path of normality – whatever the ""new normal"" may eventually become. Last week, it was reported that US drugmaker Gilead Sciences' anti-viral treatment could be effective against COVID-19. The treatment is undergoing clinical trials in a Chicago hospital, and is reported to be driving “rapid recoveries in fever and respiratory symptoms”. Even once the health effects are under control, the economic effects are likely to be long lasting. Many households were running close to the wind before the onset of the crisis, with the Grattan Institute estimating about half of working households had less than $7000 in the bank. Peter Warnes, head of equities research at Morningstar, reckons we could see a new form of financial conservatism emerge. More of us would be wary of stretching ourselves, saving more of our income, as well as taking on less debt and not spending as much as before the crisis.  That would add up to an even slower recovery. And China is not going to be quite the same economic engine for Australia's growth – at least in the short term – that it has been over the past 10 years. The International Monetary Fund (IMF) estimates China’s economic growth rate for 2020 will slump to 1.2 per cent; though, it does expect a strong rebound, with a growth rate of 9.2 per cent in 2021. Craig James, chief economist at Commsec, says if it does turn out to be only 1.2 per cent that would make it the slowest rate of growth since 1976 – the last year China's  ""cultural revolution"". The IMF is forecasting Australia's economy will contract by 6.7 per cent this year; though, encouragingly, it has pencilled in a growth rate of 6.1 per cent next year. However, all forecasts should be taken with a pinch of salt, particularly when we are in such uncharted territory. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", ,"April 21, 2020"
14,/money/planning-and-budgeting/alphabet-of-economic-recovery-plots-emerge-from-the-great-lockdown-20200417-p54kqj.html,Alphabet of economic recovery plots emerge from 'The Great Lockdown',"There is an alphabet of possible economic recovery scenarios following ""The Great Lockdown"" that are being proffered by soothsayers. Could it be V-shaped, with the recovery just as speedy as the decent? It is hoped massive spending by federal and state governments reduces lines outside Centrelink and keeps the jobless rate at less than 10 per cent.Credit:Jason South Will it be U-shaped and take a little time, or W-shaped – an initial recovery followed by a relapse before an eventual, sustainable, recovery? It could even be L-shaped; an extended recession or another Great Depression. These are occupying the minds of economists and analysts with, at this stage, consensus that a U-shaped recovery is the most likely. It is hoped the massive spending by federal and state governments to support the economy will keep the jobless rate to less than 10 per cent. With so much of the economy shut down by the COVID-19 pandemic, that would be a good outcome. We are having success, with fewer new cases of the virus. That could mean relaxing some of the isolation measures, but doing too much too quickly risks a resurgence in infections. Until there is a vaccine, effective contact tracing and treatments could help us at least get onto the path of normality – whatever the ""new normal"" may eventually become. Last week, it was reported that US drugmaker Gilead Sciences' anti-viral treatment could be effective against COVID-19. The treatment is undergoing clinical trials in a Chicago hospital, and is reported to be driving “rapid recoveries in fever and respiratory symptoms”. Even once the health effects are under control, the economic effects are likely to be long lasting. Many households were running close to the wind before the onset of the crisis, with the Grattan Institute estimating about half of working households had less than $7000 in the bank. Peter Warnes, head of equities research at Morningstar, reckons we could see a new form of financial conservatism emerge. More of us would be wary of stretching ourselves, saving more of our income, as well as taking on less debt and not spending as much as before the crisis.  That would add up to an even slower recovery. And China is not going to be quite the same economic engine for Australia's growth – at least in the short term – that it has been over the past 10 years. The International Monetary Fund (IMF) estimates China’s economic growth rate for 2020 will slump to 1.2 per cent; though, it does expect a strong rebound, with a growth rate of 9.2 per cent in 2021. Craig James, chief economist at Commsec, says if it does turn out to be only 1.2 per cent that would make it the slowest rate of growth since 1976 – the last year China's  ""cultural revolution"". The IMF is forecasting Australia's economy will contract by 6.7 per cent this year; though, encouragingly, it has pencilled in a growth rate of 6.1 per cent next year. However, all forecasts should be taken with a pinch of salt, particularly when we are in such uncharted territory. Writes about personal finance for The Sydney Morning Herald and The Age. Copyright © 2020", ,"April 21, 2020"
15,/money/planning-and-budgeting/how-to-mystery-shop-to-check-if-you-are-being-ripped-off-20200420-p54lha.html,How to ‘mystery shop’ to check if you are being ripped off,"The banking and insurance industries do not like these figures I’m about to quote. Research by the Reserve Bank of Australia and Allan Fels, a former chairman of the Australian Competition and Consumer Commission, shows banks charge new customers about $1000 less each year for a $250,000 home loan on average, and insurers 27 per cent less for a home insurance policy, compared to longer-serving customers. Use comparison websites to check the latest mortgage and insurance deals and compare them with what you are paying now. Then demand a better deal.Credit:Dreamstime/TNS It is an open secret in the financial services industries that the squeaky wheel gets the good oil. New customers and those who demand a better deal usually get treated much better than those who are loyal and never complain. We have given this phenomenon a range of names over the years, including the ""loyalty tax"" or ""the lazy tax"". Behind closed doors, businesses sometime call new customers ""price-chasers"" (in the case of those who move around to chase cheaper deals) and ""sleeping beauties"" (those who peacefully doze away while paying top dollar, and must not be awoken!) Whole industries have been built on the back of this pricing model. However, it will keep happening because, frankly, not enough of us catch them out! The banking and insurance lobbies argue that this is ""competition in action"" and they are right. As consumers, we must take our share of the blame. Nobel Prize-winning economists and psychologists have shown in experiments that human beings exhibit ""status-quo bias"" and ""loss aversion"" – two tendencies that make us more likely to stick with inferior options, even when they are against our best interests. This has a range of consequences, from making us less likely to change the channel once we are watching the 6pm news, to making us more likely to remain with the super fund our employer recommends, even if it is a dud. It helps make us pay more than we should for insurance and home loans, too. Businesses know the power of the ""status-quo bias"" and use it to make money for their shareholders. However, we can also use it to save money for ourselves. Here’s how. ""Mystery shoppers"" are people who are paid by a business to effectively spy on their employees. For example, they might wander into a shop and try on some clothing, or eat at a restaurant, and then write a report for the boss on the level of customer service. But we can also ""mystery shop"" our insurance and banking providers now, thanks to the power of the internet. This is a savings strategy we can do without setting foot outside in the COVID-19 era. Most insurance companies have online quoting tools, making it harder to hide what they are charging other customers. Banks, too, have been forced to be more transparent in their mortgage pricing, mainly because of the growth of online comparison websites. So go ahead: ""mystery shop"" them. First, go to your car or home insurer’s website and get a quote using the same details as your current policy. Like any good ""mystery shopper"", you might need to don a disguise, as they will probably have your details saved. You could use your neighbour’s address, for instance. You should also check out your lender’s website to see what they are advertising to new customers. Then see how that compares to comparison sites, such as RateCity, Canstar or Finder. If it turns out they are treating you like a ""sleeping beauty"", give them a call or send them an email and tell them you just woke up! Ask them why they are charging you more, tell them the other prices you have been quoted, and say you want a lower price. They should be prepared to play ball. After all, I was taught this trick by someone who used to run an insurance company! Joel Gibson is a columnist & the author of KILL BILLS! You can catch his segments on the Today Show and follow him on Twitter @joelgibson. Copyright © 2020", Joel Gibson ,"April 21, 2020"
16,/money/planning-and-budgeting/how-to-mystery-shop-to-check-if-you-are-being-ripped-off-20200420-p54lha.html,How to ‘mystery shop’ to check if you are being ripped off,"The banking and insurance industries do not like these figures I’m about to quote. Research by the Reserve Bank of Australia and Allan Fels, a former chairman of the Australian Competition and Consumer Commission, shows banks charge new customers about $1000 less each year for a $250,000 home loan on average, and insurers 27 per cent less for a home insurance policy, compared to longer-serving customers. Use comparison websites to check the latest mortgage and insurance deals and compare them with what you are paying now. Then demand a better deal.Credit:Dreamstime/TNS It is an open secret in the financial services industries that the squeaky wheel gets the good oil. New customers and those who demand a better deal usually get treated much better than those who are loyal and never complain. We have given this phenomenon a range of names over the years, including the ""loyalty tax"" or ""the lazy tax"". Behind closed doors, businesses sometime call new customers ""price-chasers"" (in the case of those who move around to chase cheaper deals) and ""sleeping beauties"" (those who peacefully doze away while paying top dollar, and must not be awoken!) Whole industries have been built on the back of this pricing model. However, it will keep happening because, frankly, not enough of us catch them out! The banking and insurance lobbies argue that this is ""competition in action"" and they are right. As consumers, we must take our share of the blame. Nobel Prize-winning economists and psychologists have shown in experiments that human beings exhibit ""status-quo bias"" and ""loss aversion"" – two tendencies that make us more likely to stick with inferior options, even when they are against our best interests. This has a range of consequences, from making us less likely to change the channel once we are watching the 6pm news, to making us more likely to remain with the super fund our employer recommends, even if it is a dud. It helps make us pay more than we should for insurance and home loans, too. Businesses know the power of the ""status-quo bias"" and use it to make money for their shareholders. However, we can also use it to save money for ourselves. Here’s how. ""Mystery shoppers"" are people who are paid by a business to effectively spy on their employees. For example, they might wander into a shop and try on some clothing, or eat at a restaurant, and then write a report for the boss on the level of customer service. But we can also ""mystery shop"" our insurance and banking providers now, thanks to the power of the internet. This is a savings strategy we can do without setting foot outside in the COVID-19 era. Most insurance companies have online quoting tools, making it harder to hide what they are charging other customers. Banks, too, have been forced to be more transparent in their mortgage pricing, mainly because of the growth of online comparison websites. So go ahead: ""mystery shop"" them. First, go to your car or home insurer’s website and get a quote using the same details as your current policy. Like any good ""mystery shopper"", you might need to don a disguise, as they will probably have your details saved. You could use your neighbour’s address, for instance. You should also check out your lender’s website to see what they are advertising to new customers. Then see how that compares to comparison sites, such as RateCity, Canstar or Finder. If it turns out they are treating you like a ""sleeping beauty"", give them a call or send them an email and tell them you just woke up! Ask them why they are charging you more, tell them the other prices you have been quoted, and say you want a lower price. They should be prepared to play ball. After all, I was taught this trick by someone who used to run an insurance company! Joel Gibson is a columnist & the author of KILL BILLS! You can catch his segments on the Today Show and follow him on Twitter @joelgibson. Copyright © 2020", Joel Gibson ,"April 21, 2020"
17,/money/planning-and-budgeting/this-is-how-much-you-should-budget-for-food-each-week-20200416-p54kbj.html,This is how much you should budget for food each week,"One of the biggest questions when it comes to assembling a household budget is how much money to set aside for food. Food is, according to the Australian Bureau of Statistics (ABS), the second-biggest category of household spending, after housing costs and before transport. The average food spend per Australian is $4740 per year, or $91 per week. So, I dedicated week five of my ""Money Makeover"" to one simple mission: figuring out how much I spend on food. Being a massive numbers nerd from way back, I decided to keep a five-day, detailed food journal and to calculate the cost of each meal. The idea was not to save money, but simply to become more aware of what I was already spending on food in a typical week. It went like this. On Monday morning, I hit the shops to buy a week's worth of groceries in my usual manner. Upon returning home, I created an Excel spreadsheet and listed every single item I had purchased by total weight, total price and price per unit. One dozen eggs at $9.99, for example, is 83 cents per egg. A loaf of bread containing 19 slices at $2.69 is 14 cents per slice. And so forth. I then committed to spending the next five days writing down – with pen and paper – every single thing I ate. Each night, I would calculate the exact cost of everything I consumed. My first major discovery was that eating at home – as we are all mostly doing now – is far cheaper than I imagined. On day one I consumed just $11.08 worth of food – roughly half of what I'd spend at a single cafe brunch. It looked like this: Breakfast: Two homemade coffees, plus two fried eggs on two pieces of toast. Total cost $2.92. Lunch: Minced beef, avocado and salad burrito. Total cost $3.10. Dinner: Eight ""Dino snacks"" (if you're a parent, you know. If not, essentially chicken nuggets) with frozen peas, carrot and corn, plus a dessert of fresh figs and peanut butter. Total cost also $3.10. Snacks: Fresh berries (on sale for $1 a punnet) plus carrots with hummus. Total cost $1.96. I also drank a 100ml glass of red wine ($1.67), but have decided to include spending on alcohol in a later ""lifestyle"" budgeting category – alcohol being lovely, sometimes, but not essential to sustain human life. Surprisingly, things didn't change much from there, with subsequent days coming in at $12.55, $12.76, $11.40 and $13.41. That's an average cost per day of $12.24. Calculating costs this way was quite tedious, at times, and involved weighing and recording each ingredient used to facilitate cross-checking later on with my per unit spreadsheet. But it got easier with time. And how else are you to know? For the less numbers-inclined, I think you could get a similar benefit from becoming aware of the cost of your food choices by keeping a diary for just a day or two. Somewhat on a roll myself, however, I also conducted a full inventory of my pantry, freezer and fridge, discovering – to my utter surprise – I had more than $500 worth of food already sitting there. To remind myself not to waste it, I got out a big, black texta and wrote the price paid for each item on the labels. Now, when I go to my freezer, I'm reminded I paid $7.76 for that 300 grams of chicken breast, so I'd better use it. This also really helped make it easier to calculate costs for my diary. So, how does my spending compare? It turns out I am pretty average when it comes to my food spending. According to an ABS survey of household spending, the average household spent $12,324 on food in 2015-16. That excludes alcohol, but includes spending on takeaway and meals out. The latest Census states an average of 2.6 people live in each household in Australia. Replay   That gives an average food spend per Australian of $4740 per year, or $91 per week and $13 per day (pretty close to my $12.24 a day). Of course, these are just averages. Some people need more food, some less. Some people will want to spend more on eating out. Others will need to economise more than I did on my grocery shopping. And that's fine too. But if you're trying to put together a weekly food budget for your household, a rough rule of thumb is to allocate about $100 a week per person in your household. All up, my top tips for food budgeting are: Until next week xx You can follow Jess' ""Money Makeover"" on Instagram at @jess_irvine_pics or email her your money saving tips to jessica.irvine@smh.com.au Jessica Irvine is a senior economics writer with The Sydney Morning Herald. Copyright © 2020", Jessica Irvine ,"April 18, 2020"
18,/money/planning-and-budgeting/this-is-how-much-you-should-budget-for-food-each-week-20200416-p54kbj.html,This is how much you should budget for food each week,"One of the biggest questions when it comes to assembling a household budget is how much money to set aside for food. Food is, according to the Australian Bureau of Statistics (ABS), the second-biggest category of household spending, after housing costs and before transport. The average food spend per Australian is $4740 per year, or $91 per week. So, I dedicated week five of my ""Money Makeover"" to one simple mission: figuring out how much I spend on food. Being a massive numbers nerd from way back, I decided to keep a five-day, detailed food journal and to calculate the cost of each meal. The idea was not to save money, but simply to become more aware of what I was already spending on food in a typical week. It went like this. On Monday morning, I hit the shops to buy a week's worth of groceries in my usual manner. Upon returning home, I created an Excel spreadsheet and listed every single item I had purchased by total weight, total price and price per unit. One dozen eggs at $9.99, for example, is 83 cents per egg. A loaf of bread containing 19 slices at $2.69 is 14 cents per slice. And so forth. I then committed to spending the next five days writing down – with pen and paper – every single thing I ate. Each night, I would calculate the exact cost of everything I consumed. My first major discovery was that eating at home – as we are all mostly doing now – is far cheaper than I imagined. On day one I consumed just $11.08 worth of food – roughly half of what I'd spend at a single cafe brunch. It looked like this: Breakfast: Two homemade coffees, plus two fried eggs on two pieces of toast. Total cost $2.92. Lunch: Minced beef, avocado and salad burrito. Total cost $3.10. Dinner: Eight ""Dino snacks"" (if you're a parent, you know. If not, essentially chicken nuggets) with frozen peas, carrot and corn, plus a dessert of fresh figs and peanut butter. Total cost also $3.10. Snacks: Fresh berries (on sale for $1 a punnet) plus carrots with hummus. Total cost $1.96. I also drank a 100ml glass of red wine ($1.67), but have decided to include spending on alcohol in a later ""lifestyle"" budgeting category – alcohol being lovely, sometimes, but not essential to sustain human life. Surprisingly, things didn't change much from there, with subsequent days coming in at $12.55, $12.76, $11.40 and $13.41. That's an average cost per day of $12.24. Calculating costs this way was quite tedious, at times, and involved weighing and recording each ingredient used to facilitate cross-checking later on with my per unit spreadsheet. But it got easier with time. And how else are you to know? For the less numbers-inclined, I think you could get a similar benefit from becoming aware of the cost of your food choices by keeping a diary for just a day or two. Somewhat on a roll myself, however, I also conducted a full inventory of my pantry, freezer and fridge, discovering – to my utter surprise – I had more than $500 worth of food already sitting there. To remind myself not to waste it, I got out a big, black texta and wrote the price paid for each item on the labels. Now, when I go to my freezer, I'm reminded I paid $7.76 for that 300 grams of chicken breast, so I'd better use it. This also really helped make it easier to calculate costs for my diary. So, how does my spending compare? It turns out I am pretty average when it comes to my food spending. According to an ABS survey of household spending, the average household spent $12,324 on food in 2015-16. That excludes alcohol, but includes spending on takeaway and meals out. The latest Census states an average of 2.6 people live in each household in Australia. Replay   That gives an average food spend per Australian of $4740 per year, or $91 per week and $13 per day (pretty close to my $12.24 a day). Of course, these are just averages. Some people need more food, some less. Some people will want to spend more on eating out. Others will need to economise more than I did on my grocery shopping. And that's fine too. But if you're trying to put together a weekly food budget for your household, a rough rule of thumb is to allocate about $100 a week per person in your household. All up, my top tips for food budgeting are: Until next week xx You can follow Jess' ""Money Makeover"" on Instagram at @jess_irvine_pics or email her your money saving tips to jessica.irvine@smh.com.au Jessica Irvine is a senior economics writer with The Sydney Morning Herald. Copyright © 2020", Jessica Irvine ,"April 18, 2020"
19,/money/planning-and-budgeting/how-to-use-lockdown-home-schooling-to-make-your-child-money-smart-20200416-p54kfh.html,How to use lockdown home schooling to make your child money smart,"Words that are wise beyond their years are springing from the mouths of babes right now. My friend’s 10-year old, for instance, just observed: “Mum, our ancestors were called to war; we’re just being called to the comfort of our own homes.” Many children are learning life-changing lessons about money during the lockdown: its importance and value, the intrinsic link between working and earning. Credit:Shutterstock Our children are getting exposed to new things, ranging from epidemiology and global politics, to DIY maintenance and cooking from scratch (although I still can’t find any gluten-full flour to buy!) Many youngsters are learning life-changing lessons about money: its importance and value, the intrinsic link between working and earning, and that finances are finite… you must decide carefully where you spend what you have. There are many other money messages that you can give your child while you are in lockdown that can help turn today’s financial negatives into a positive for their future. You need to work to earn money – and, hopefully, everyone will get that chance again soon. Kids may be feeling disempowered and perhaps anxious about your finances. Get them ""helping"" by earning themselves. Even if that money has to come from your pocket! Ideas my cooped-up kids have hatched that make me more poor – and it has to be said, proud – include washing the car, (the first one’s free to get you hooked!), selling things I have already paid for back to me and setting up a mani/pedi salon… and who couldn’t use that right now! Everyone can be self-sufficient – to a degree – and self-motivated. My favourite meme is the ""keep out"" sign on the door saying “mum’s in a meeting… possible answers to your questions are ‘no’, ‘I don’t know what’s for dinner’, ‘in the wash’ and ‘piece of fruit’."" A parent’s instinct is to feel guilty when we ignore our children but that scenario is modelling a work ethic that kids sometimes don’t see. Previously, we might have, ahem, quarantined our professional selves from our family life. It’s often just too hard to combine the (“Mu-u-uu-uuum”) two. Except now we must. Explain that – like you may be trying to – your kids can use their time valuably… to discover things, build things or create things. They can use it for reward, with ""personal"" reward as valid as financial. If they don’t have the drive, documentaries are a godsend. Video chats are fraught with danger.  Even my luddite self has been dragged into the world of constant video chats… and more remote and tele-working will be a legacy of this pandemic. Learning young the etiquette (clothes!) and skill of video conversation is gold from both a personal safety and – eventual – branding point of view. It will be a huge part of your children's world and possibly even key to their career success. Good things come to those who wait. The ability to delay gratification is inherent to saving. That relationship is probably the most important thing you can teach your child about money. And aren’t we all delaying gratification right now – dinners, holidays, hugging family and friends. Keep your kids focused on the longer-term payoffs, to help them both cope now and establish a ""saving-it-up"" mentality. Also get them actually saving any money they extract from you… for a specific and terrific ""we-get-to-go-out-again"" goal. You don’t normally get bailed out – even by mum and dad.  Unless there is a global pandemic (or a credit crack-up), kids will ultimately be responsible for their own finances. What parent knew all of that at their children’s ages? Nicole Pedersen-McKinnon is the author of How to Get Mortgage-Free Like Me. Follow Nicole on Facebook, Twitter and Instagram. Financial educator, commentator and author. Copyright © 2020", Nicole Pedersen-McKinnon ,"April 16, 2020"
